"      时间	    开盘	    最高	    最低	    收盘	         成交量	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	"

" 2019/01/31	   4.513	   4.548	   4.444	   4.483	      318174880	           	       0.00	 3181748.75	 2280607.00	 2067856.75	     -0.014	     -0.003	     -0.023	3182.700	3216.070	3178.010	3201.630	       86247839	           	           	           	           	           	           	           	           	"
" 2019/02/01	   4.496	   4.619	   4.496	   4.618	      371672640	           	       0.00	 3716726.50	 2704986.50	 2216255.25	     -0.010	     -0.004	     -0.011	3225.730	3247.500	3207.720	3247.400	       82019641	           	           	           	           	           	           	           	           	"
" 2019/02/11	   4.620	   4.721	   4.618	   4.718	      288553440	           	       0.00	 2885534.50	 2875295.25	 2289119.75	      0.002	     -0.003	      0.010	3239.810	3307.060	3239.810	3306.470	       98818434	           	           	           	           	           	           	           	           	"
" 2019/02/12	   4.717	   4.770	   4.710	   4.743	      268320928	           	       0.00	 2683209.25	 2855713.50	 2374198.00	      0.013	      0.000	      0.025	3306.350	3335.360	3298.630	3330.340	      122232462	           	           	           	           	           	           	           	           	"
" 2019/02/13	   4.745	   4.851	   4.732	   4.830	      314794912	           	       0.00	 3147949.00	 3123033.50	 2570704.00	      0.028	      0.006	      0.045	3337.780	3405.580	3329.140	3397.030	      163828332	           	           	           	           	           	           	           	           	"
" 2019/02/14	   4.829	   4.883	   4.810	   4.850	      196993920	           	       0.00	 1969939.25	 2880671.50	 2580639.25	      0.042	      0.013	      0.058	3392.850	3415.400	3381.980	3402.140	      151127290	           	           	           	           	           	           	           	           	"
" 2019/02/15	   4.834	   4.866	   4.806	   4.816	      228703424	           	       0.00	 2287034.25	 2594733.25	 2649859.75	      0.049	      0.020	      0.058	3391.240	3395.030	3335.870	3338.700	      143668603	           	           	           	           	           	           	           	           	"
" 2019/02/18	   4.840	   5.010	   4.840	   5.006	      326717440	           	       0.00	 3267174.50	 2671061.25	 2773178.00	      0.069	      0.030	      0.079	3366.420	3445.750	3366.420	3445.750	      182886089	           	           	           	           	           	           	           	           	"
" 2019/02/19	   5.010	   5.051	   4.931	   4.984	      326264576	           	       0.00	 3262645.75	 2786948.50	 2821331.00	      0.083	      0.041	      0.084	3454.720	3480.790	3419.070	3439.610	      179083785	           	           	           	           	           	           	           	           	"
" 2019/02/20	   4.990	   4.998	   4.936	   4.974	      223735552	           	       0.00	 2237355.50	 2604829.75	 2863931.50	      0.092	      0.051	      0.081	3449.930	3463.770	3421.510	3451.930	      147390311	           	           	           	           	           	           	           	           	"
" 2019/02/21	   4.979	   5.089	   4.958	   4.979	      309515232	           	       0.00	 3095152.25	 2829872.50	 2855272.00	      0.098	      0.060	      0.075	3450.140	3500.250	3431.630	3442.710	      180143287	           	           	           	           	           	           	           	           	"
" 2019/02/22	   4.981	   5.140	   4.969	   5.136	      230195776	           	       0.00	 2301957.75	 2832857.25	 2713795.25	      0.114	      0.071	      0.086	3439.380	3520.120	3417.980	3520.120	      187237974	           	           	           	           	           	           	           	           	"
" 2019/02/25	   5.218	   5.484	   5.176	   5.479	      595989248	           	       0.00	 5959892.50	 3371400.75	 3021231.00	      0.153	      0.087	      0.131	3575.850	3729.480	3574.690	3729.480	      342557122	           	           	           	           	           	           	           	           	"
