2021/08/24,7.910,7.973,7.859,7.963,0.1
2021/08/25,7.960,8.030,7.921,8.027,0.1
2021/08/26,8.024,8.050,7.980,7.993,0.1
2021/08/27,7.980,8.068,7.962,8.054,0.1
2021/08/30,8.070,8.152,8.058,8.110,0.1
2021/08/31,8.107,8.145,8.032,8.142,0.1
2021/09/01,8.150,8.161,7.980,8.073,0.1
2021/09/02,8.063,8.228,8.047,8.219,0.1
2021/09/03,8.250,8.300,8.124,8.177,0.1
2021/09/06,8.181,8.250,8.123,8.248,0.1
2021/09/07,8.237,8.434,8.235,8.429,0.1
2021/09/08,8.429,8.486,8.414,8.483,0.1
2021/09/09,8.472,8.568,8.451,8.557,0.1
2021/09/10,8.548,8.620,8.494,8.554,0.1
2021/09/13,8.530,8.599,8.490,8.583,0.1
2021/09/14,8.580,8.649,8.465,8.488,0.1
2021/09/15,8.454,8.569,8.448,8.524,0.1
2021/09/16,8.530,8.600,8.363,8.369,0.1
2021/09/17,8.344,8.404,8.186,8.301,0.1
2021/09/22,8.178,8.386,8.178,8.383,0.1
2021/09/23,8.407,8.461,8.371,8.429,0.1
2021/09/24,8.429,8.429,8.295,8.304,0.1
2021/09/27,8.303,8.325,8.025,8.075,0.1
2021/09/28,8.058,8.112,8.043,8.080,0.1
2021/09/29,8.045,8.047,7.865,7.898,0.1
2021/09/30,7.905,7.981,7.905,7.969,0.1
2021/10/08,8.048,8.078,7.916,7.958,0.1
2021/10/11,7.950,7.993,7.907,7.951,0.1
2021/10/12,7.951,7.954,7.750,7.798,0.1
2021/10/13,7.788,7.854,7.742,7.833,0.1
2021/10/14,7.805,7.885,7.790,7.862,0.1
2021/10/15,7.862,7.909,7.831,7.902,0.1
2021/10/18,7.880,7.930,7.835,7.926,0.1
2021/10/19,7.926,7.997,7.900,7.988,0.1
2021/10/20,7.943,8.028,7.927,7.985,0.1
2021/10/21,7.980,8.019,7.926,7.964,0.1
2021/10/22,7.954,7.982,7.893,7.903,0.1
2021/10/25,7.888,7.972,7.875,7.969,0.1
2021/10/26,7.976,8.028,7.946,7.981,0.1
2021/10/27,7.960,7.974,7.876,7.910,0.1
2021/10/28,7.896,7.909,7.796,7.816,0.1
2021/10/29,7.815,7.897,7.784,7.895,0.1
2021/11/01,7.867,7.955,7.860,7.925,0.1
2021/11/02,7.911,7.980,7.785,7.848,0.1
2021/11/03,7.835,7.908,7.830,7.874,0.1
2021/11/04,7.881,7.943,7.881,7.938,0.1
2021/11/05,7.925,7.947,7.867,7.873,0.1
2021/11/08,7.854,7.912,7.842,7.897,0.1
2021/11/09,7.920,7.957,7.891,7.947,0.1
2021/11/10,7.940,7.940,7.814,7.927,0.1
2021/11/11,7.917,7.996,7.909,7.993,0.1
2021/11/12,8.000,8.053,7.993,8.037,0.1
2021/11/15,8.033,8.076,7.955,7.978,0.1
2021/11/16,7.974,8.007,7.915,7.924,0.1
2021/11/17,7.925,7.974,7.911,7.971,0.1
2021/11/18,7.966,8.016,7.929,7.970,0.1
2021/11/19,7.960,8.075,7.957,8.065,0.1
2021/11/22,8.080,8.145,8.075,8.135,0.1
2021/11/23,8.125,8.185,8.118,8.154,0.1
2021/11/24,8.139,8.180,8.121,8.147,0.1
2021/11/25,8.145,8.161,8.126,8.142,0.1
2021/11/26,8.096,8.156,8.080,8.119,0.1
2021/11/29,8.050,8.132,8.034,8.127,0.1
2021/11/30,8.134,8.177,8.096,8.143,0.1
2021/12/01,8.137,8.188,8.117,8.185,0.1
2021/12/02,8.171,8.181,8.110,8.136,0.1
2021/12/03,8.127,8.219,8.122,8.212,0.1
2021/12/06,8.206,8.237,8.133,8.147,0.1
2021/12/07,8.170,8.182,8.050,8.097,0.1
2021/12/08,8.099,8.217,8.099,8.216,0.1
2021/12/09,8.201,8.254,8.190,8.224,0.1
2021/12/10,8.193,8.241,8.193,8.221,0.1
2021/12/13,8.220,8.268,8.204,8.239,0.1
2021/12/14,8.211,8.250,8.206,8.219,0.1
2021/12/15,8.207,8.251,8.194,8.209,0.1
2021/12/16,8.209,8.288,8.205,8.284,0.1
2021/12/17,8.284,8.285,8.210,8.226,0.1
2021/12/20,8.190,8.219,8.086,8.097,0.1
2021/12/21,8.088,8.191,8.088,8.158,0.1
2021/12/22,8.170,8.217,8.156,8.192,0.1
2021/12/23,8.206,8.260,8.181,8.238,0.1
2021/12/24,8.237,8.237,8.155,8.190,0.1
2021/12/27,8.174,8.233,8.161,8.172,0.1
2021/12/28,8.177,8.190,8.130,8.178,0.1
2021/12/29,8.174,8.186,8.139,8.157,0.1
2021/12/30,8.144,8.225,8.143,8.216,0.1
2021/12/31,8.216,8.281,8.215,8.258,0.1
2022/01/04,8.285,8.289,8.207,8.265,0.1
2022/01/05,8.260,8.260,8.091,8.103,0.1
2022/01/06,8.058,8.126,8.043,8.113,0.1
2022/01/07,8.115,8.145,8.061,8.072,0.1
2022/01/10,8.055,8.086,8.011,8.073,0.1
2022/01/11,8.078,8.096,8.003,8.026,0.1
2022/01/12,8.030,8.088,8.030,8.081,0.1
2022/01/13,8.085,8.092,7.981,7.991,0.1
2022/01/14,7.950,8.015,7.935,7.953,0.1
2022/01/17,7.953,8.059,7.952,8.032,0.1
2022/01/18,8.035,8.072,8.002,8.046,0.1
2022/01/19,8.040,8.076,7.959,8.000,0.1
2022/01/20,7.998,8.025,7.915,7.937,0.1
2022/01/21,7.930,7.933,7.836,7.853,0.1
2022/01/24,7.805,7.876,7.786,7.843,0.1
2022/01/25,7.828,7.837,7.579,7.586,0.1
2022/01/26,7.600,7.638,7.561,7.614,0.1
2022/01/27,7.608,7.614,7.419,7.432,0.1
2022/01/28,7.460,7.509,7.306,7.381,0.1
2022/02/07,7.450,7.522,7.450,7.487,0.1
2022/02/08,7.494,7.580,7.415,7.576,0.1
2022/02/09,7.589,7.689,7.565,7.680,0.1
2022/02/10,7.674,7.707,7.639,7.679,0.1
2022/02/11,7.656,7.686,7.574,7.587,0.1
2022/02/14,7.545,7.612,7.501,7.522,0.1
2022/02/15,7.529,7.594,7.508,7.588,0.1
2022/02/16,7.619,7.629,7.578,7.604,0.1
2022/02/17,7.599,7.645,7.556,7.606,0.1
2022/02/18,7.580,7.680,7.567,7.674,0.1
2022/02/21,7.675,7.716,7.661,7.708,0.1
2022/02/22,7.665,7.667,7.570,7.622,0.1
2022/02/23,7.622,7.735,7.622,7.735,0.1
2022/02/24,7.702,7.742,7.523,7.602,0.1
2022/02/25,7.659,7.755,7.642,7.656,0.1
2022/02/28,7.660,7.700,7.604,7.695,0.1
2022/03/01,7.706,7.739,7.673,7.715,0.1
2022/03/02,7.697,7.725,7.661,7.718,0.1
2022/03/03,7.756,7.762,7.679,7.709,0.1
2022/03/04,7.662,7.733,7.627,7.656,0.1
2022/03/07,7.640,7.640,7.447,7.481,0.1
2022/03/08,7.481,7.489,7.201,7.204,0.1
2022/03/09,7.230,7.260,6.812,7.079,0.1
2022/03/10,7.180,7.261,7.160,7.192,0.1
2022/03/11,7.106,7.298,7.040,7.294,0.1
2022/03/14,7.225,7.299,7.101,7.103,0.1
2022/03/15,7.053,7.080,6.682,6.684,0.1
2022/03/16,6.793,6.956,6.533,6.919,0.1
2022/03/17,7.000,7.156,6.970,7.032,0.1
2022/03/18,7.001,7.113,6.983,7.104,0.1
2022/03/21,7.120,7.167,7.046,7.131,0.1
2022/03/22,7.117,7.195,7.081,7.133,0.1
2022/03/23,7.156,7.219,7.128,7.181,0.1
2022/03/24,7.142,7.173,7.095,7.126,0.1
2022/03/25,7.124,7.160,7.033,7.035,0.1
2022/03/28,6.997,7.109,6.941,7.059,0.1
2022/03/29,7.060,7.090,7.001,7.021,0.1
2022/03/30,7.045,7.178,7.045,7.173,0.1
2022/03/31,7.151,7.166,7.099,7.111,0.1
2022/04/01,7.055,7.171,7.055,7.160,0.1
2022/04/06,7.150,7.150,7.047,7.144,0.1
2022/04/07,7.118,7.147,6.980,6.982,0.1
2022/04/08,6.996,7.009,6.866,7.005,0.1
2022/04/11,6.960,6.980,6.750,6.782,0.1
2022/04/12,6.779,6.905,6.710,6.893,0.1
2022/04/13,6.860,6.888,6.790,6.793,0.1
2022/04/14,6.830,6.930,6.814,6.883,0.1
2022/04/15,6.852,6.889,6.795,6.821,0.1
2022/04/18,6.760,6.863,6.713,6.827,0.1
2022/04/19,6.825,6.867,6.803,6.849,0.1
2022/04/20,6.850,6.863,6.680,6.691,0.1
2022/04/21,6.680,6.706,6.459,6.485,0.1
2022/04/22,6.460,6.523,6.365,6.446,0.1
2022/04/25,6.347,6.358,6.018,6.025,0.1
2022/04/26,6.038,6.118,5.879,5.915,0.1
2022/04/27,5.913,6.117,5.810,6.114,0.1
2022/04/28,6.060,6.142,6.000,6.097,0.1
2022/04/29,6.113,6.348,6.110,6.347,0.1
2022/05/05,6.324,6.444,6.319,6.391,0.1
2022/05/06,6.260,6.327,6.230,6.248,0.1
2022/05/09,6.227,6.325,6.216,6.303,0.1
2022/05/10,6.230,6.420,6.192,6.409,0.1
2022/05/11,6.409,6.606,6.401,6.452,0.1
2022/05/12,6.432,6.513,6.397,6.457,0.1
2022/05/13,6.474,6.534,6.446,6.531,0.1
2022/05/16,6.575,6.595,6.483,6.511,0.1
2022/05/17,6.513,6.548,6.447,6.546,0.1
2022/05/18,6.543,6.585,6.507,6.524,0.1
2022/05/19,6.450,6.586,6.440,6.585,0.1
2022/05/20,6.596,6.693,6.581,6.687,0.1
2022/05/23,6.700,6.728,6.652,6.715,0.1
2022/05/24,6.704,6.717,6.480,6.486,0.1
2022/05/25,6.480,6.591,6.473,6.590,0.1
2022/05/26,6.582,6.691,6.502,6.666,0.1
2022/05/27,6.680,6.724,6.604,6.666,0.1
